1999,5,Titans,Bulldogs,Eels,Panthers,Dragons,Rabbitohs,Warriors,Raiders,Knights,SeaEagles,Sharks,Cowboys,Broncos,Storm,Roosters,Tigers
15.00,2.00,2.50,21.30,1.60,2.00
6.00,8.00,1.20,28.50,4.80,6.00
4.00,3.00,1.80,21.30,2.10,4.00
14.00,9.00,2.30,21.10,1.70,9.00
7.00,0.00,1.50,23.20,2.60,0.00
12.00,11.00,1.70,21.50,2.30,12.00
5.00,1.00,2.60,21.40,1.60,1.00
9.00,10.00,2.00,20.30,1.90,9.00
4.00,5.00,3.00,23.30,1.40,4.00
6.00,13.00,2.00,20.30,1.90,13.00
0.00,15.00,2.00,20.70,1.90,0.00
3.00,12.00,2.90,22.70,1.40,3.00
8.00,7.00,2.40,21.40,1.60,7.00
1.00,2.00,1.60,21.20,2.50,2.00
11.00,14.00,1.30,29.40,4.10,11.00
15.00,9.00,2.20,21.90,1.70,15.00
13.00,0.00,1.20,30.60,4.50,13.00
10.00,4.00,1.60,22.70,2.50,10.00
2.00,11.00,2.30,21.40,1.70,2.00
5.00,8.00,1.30,25.40,3.70,5.00
7.00,14.00,1.90,19.60,2.00,7.00
12.00,6.00,1.30,25.80,3.50,12.00
3.00,1.00,2.40,21.20,1.60,1.00
13.00,4.00,1.40,21.30,3.10,13.00
0.00,8.00,1.90,20.90,2.00,0.00
14.00,5.00,2.10,21.10,1.80,5.00
11.00,10.00,1.40,23.60,3.00,11.00
15.00,6.00,3.10,23.60,1.40,15.00
7.00,3.00,1.60,21.20,2.50,7.00
9.00,1.00,1.60,21.70,2.40,1.00
2.00,12.00,2.60,22.00,1.50,12.00
12.00,11.00,1.90,19.00,2.00,11.00
13.00,11.00,2.10,19.50,1.80,11.00
12.00,14.00,2.10,20.70,1.80,12.00
11.00,10.00,1.40,23.20,3.20,11.00
14.00,1.00,1.40,21.20,3.20,14.00
10.00,5.00,1.70,18.50,2.30,10.00
12.00,11.00,1.70,19.10,2.20,12.00
1.00,4.00,1.40,23.60,3.30,1.00
14.00,13.00,1.40,36.90,3.20,13.00
1.00,6.00,1.10,37.40,8.10,1.00
10.00,9.00,1.50,22.20,2.90,9.00
2.00,7.00,1.60,21.30,2.50,7.00
11.00,0.00,1.20,26.30,5.40,11.00
4.00,15.00,1.80,21.20,2.10,4.00
3.00,8.00,2.70,21.80,1.50,3.00
14.00,5.00,1.30,23.30,3.50,14.00
12.00,13.00,1.70,21.00,2.20,13.00
7.00,3.00,1.50,21.70,2.70,7.00
0.00,4.00,3.30,21.10,1.40,0.00
15.00,6.00,1.30,22.90,3.80,15.00
13.00,11.00,1.70,20.10,2.20,13.00
8.00,1.00,3.10,21.30,1.40,1.00
2.00,10.00,2.60,21.60,1.50,10.00
9.00,14.00,2.00,19.10,1.90,14.00
5.00,12.00,2.20,20.70,1.70,12.00
13.00,8.00,1.10,29.80,6.40,8.00
9.00,2.00,1.10,29.70,7.40,2.00
0.00,7.00,3.00,21.10,1.40,0.00
14.00,12.00,1.50,21.70,2.70,14.00
6.00,11.00,4.60,26.00,1.20,11.00
10.00,15.00,1.40,22.20,2.90,10.00
5.00,1.00,1.90,18.50,1.90,1.00
4.00,3.00,1.40,21.00,3.00,4.00
10.00,13.00,1.80,18.60,2.10,13.00
1.00,0.00,1.10,30.60,6.00,1.00
7.00,9.00,2.60,20.80,1.50,9.00
14.00,2.00,1.10,35.60,8.90,14.00
3.00,6.00,1.40,21.90,3.20,3.00
15.00,8.00,1.40,22.30,3.00,8.00
12.00,4.00,1.30,27.00,3.90,12.00
11.00,5.00,1.50,22.00,2.70,5.00
7.00,15.00,1.40,22.40,2.90,15.00
8.00,14.00,5.90,30.90,1.10,14.00
13.00,0.00,1.20,29.80,5.30,13.00
2.00,3.00,2.40,21.10,1.60,2.00
10.00,11.00,2.50,21.00,1.60,10.00
6.00,4.00,2.30,20.40,1.70,4.00
12.00,1.00,1.50,22.00,2.90,1.00
9.00,5.00,2.20,20.20,1.80,9.00
0.00,2.00,1.60,21.40,2.60,0.00
5.00,3.00,1.10,34.40,6.10,5.00
4.00,8.00,1.40,23.10,3.20,4.00
9.00,12.00,2.70,22.40,1.50,9.00
11.00,7.00,1.20,28.40,4.40,11.00
6.00,10.00,1.80,19.90,2.10,10.00
14.00,1.00,1.30,22.90,3.80,14.00
15.00,13.00,3.10,22.70,1.40,15.00
11.00,2.00,1.10,36.30,9.00,11.00
1.00,10.00,1.40,24.50,3.30,10.00
3.00,7.00,1.90,20.60,2.00,7.00
5.00,8.00,1.10,25.90,5.80,5.00
13.00,4.00,1.50,22.30,2.70,13.00
6.00,9.00,1.40,23.50,3.30,9.00
12.00,0.00,1.10,29.70,6.80,12.00
15.00,14.00,6.00,30.50,1.10,14.00
9.00,11.00,1.90,19.20,2.00,11.00
12.00,15.00,1.20,31.30,5.60,12.00
14.00,6.00,1.30,23.50,3.60,14.00
4.00,5.00,3.00,22.40,1.40,5.00
8.00,0.00,1.50,19.90,2.70,8.00
7.00,10.00,1.60,20.10,2.40,10.00
13.00,3.00,1.40,21.40,3.20,13.00
2.00,1.00,3.10,22.50,1.40,1.00
0.00,9.00,2.90,22.40,1.40,9.00
10.00,4.00,1.40,22.00,3.10,10.00
6.00,13.00,1.60,21.70,2.50,6.00
1.00,12.00,1.60,22.60,2.40,12.00
3.00,14.00,2.80,22.20,1.50,14.00
7.00,8.00,1.40,23.70,3.10,7.00
15.00,2.00,2.90,21.70,1.40,2.00
9.00,10.00,1.40,22.20,3.00,9.00
4.00,11.00,1.70,21.90,2.10,11.00
3.00,5.00,2.50,21.00,1.60,3.00
1.00,13.00,1.40,20.60,3.20,1.00
15.00,3.00,1.60,20.60,2.40,3.00
14.00,0.00,1.10,31.80,6.50,14.00
2.00,4.00,2.20,20.60,1.70,2.00
11.00,10.00,1.50,22.70,2.70,10.00
6.00,7.00,1.50,21.90,2.70,6.00
12.00,8.00,1.20,28.40,5.10,12.00
5.00,9.00,1.30,22.80,3.40,5.00
4.00,14.00,2.50,20.50,1.60,14.00
13.00,12.00,2.30,20.70,1.70,12.00
8.00,10.00,1.80,21.20,2.10,10.00
1.00,3.00,1.50,21.30,2.60,1.00
0.00,6.00,2.20,20.60,1.70,6.00
7.00,11.00,1.80,20.40,2.10,11.00
9.00,15.00,1.60,21.40,2.50,9.00
13.00,2.00,2.20,20.00,1.70,2.00
0.00,1.00,2.30,21.10,1.70,0.00
6.00,14.00,1.60,20.50,2.40,14.00
15.00,5.00,3.60,21.00,1.30,15.00
2.00,11.00,2.50,21.10,1.60,11.00
1.00,4.00,1.80,19.70,2.10,1.00
10.00,14.00,3.60,22.50,1.30,10.00
3.00,13.00,2.30,21.00,1.70,13.00
5.00,6.00,1.60,20.80,2.40,5.00
8.00,7.00,2.00,19.50,1.80,7.00
12.00,9.00,1.40,22.50,2.90,12.00
15.00,0.00,1.80,20.60,2.00,0.00
14.00,13.00,1.40,23.00,2.90,14.00
4.00,10.00,1.40,23.10,3.00,4.00
6.00,8.00,1.20,25.80,4.10,6.00
11.00,9.00,1.20,25.30,4.30,11.00
7.00,12.00,1.80,20.20,2.10,12.00
0.00,5.00,2.60,21.50,1.50,5.00
3.00,2.00,1.40,23.70,3.20,2.00
8.00,12.00,1.50,21.20,2.60,12.00
7.00,1.00,1.50,21.70,2.80,1.00
15.00,11.00,1.50,22.20,2.80,11.00
5.00,2.00,1.50,23.20,2.80,5.00
9.00,3.00,1.70,21.70,2.30,3.00
8.00,15.00,1.80,20.90,2.10,8.00
4.00,7.00,1.50,21.80,2.60,4.00
13.00,5.00,1.50,21.90,2.80,13.00
0.00,10.00,1.70,20.70,2.30,10.00
2.00,6.00,2.00,21.10,1.90,6.00
1.00,14.00,2.50,21.90,1.60,14.00
11.00,12.00,1.70,20.80,2.30,11.00
5.00,4.00,1.50,22.70,2.80,5.00
2.00,13.00,2.20,21.50,1.70,13.00
9.00,8.00,1.70,21.60,2.10,9.00
11.00,1.00,1.40,22.80,3.10,11.00
10.00,6.00,1.90,21.10,2.00,6.00
7.00,0.00,1.60,22.90,2.50,7.00
12.00,3.00,1.30,23.10,3.40,12.00
14.00,15.00,1.40,23.40,3.30,14.00
5.00,7.00,1.30,24.10,3.40,7.00
3.00,10.00,2.20,20.60,1.70,3.00
12.00,2.00,1.40,23.70,3.20,12.00
13.00,9.00,1.30,26.20,3.80,9.00
14.00,4.00,1.40,22.90,3.00,4.00
8.00,11.00,2.40,22.20,1.60,11.00
6.00,0.00,1.30,23.80,3.50,0.00
1.00,15.00,1.70,21.20,2.20,15.00
10.00,5.00,2.70,19.40,1.50,10.00
8.00,2.00,1.50,22.10,2.70,2.00
15.00,7.00,1.40,23.10,3.30,7.00
13.00,14.00,2.20,20.60,1.70,13.00
11.00,6.00,1.30,22.40,3.40,11.00
0.00,3.00,1.70,21.10,2.20,0.00
1.00,9.00,1.70,20.60,2.30,1.00
4.00,12.00,2.30,20.90,1.70,4.00
5.00,11.00,1.90,21.30,1.90,11.00
4.00,1.00,1.90,20.10,2.00,4.00
7.00,13.00,2.40,21.40,1.60,13.00
3.00,9.00,1.40,22.30,2.90,3.00
6.00,15.00,1.40,22.10,3.00,6.00
2.00,0.00,1.40,22.00,3.00,0.00
12.00,14.00,2.30,20.60,1.70,12.00
10.00,8.00,1.80,20.40,2.10,10.00
3.00,11.00,1.60,21.60,2.40,11.00
13.00,6.00,1.40,22.70,3.00,13.00
2.00,15.00,2.00,20.50,1.90,15.00
14.00,10.00,1.20,28.30,4.70,10.00
8.00,4.00,1.40,23.10,3.10,4.00
9.00,7.00,1.60,21.80,2.30,7.00
0.00,12.00,2.50,21.90,1.60,12.00
1.00,5.00,2.30,21.20,1.60,5.00
11.00,13.00,1.80,20.30,2.10,11.00
14.00,7.00,1.10,32.40,5.70,14.00
6.00,12.00,1.70,20.70,2.20,12.00
4.00,9.00,2.40,21.40,1.60,4.00
10.00,0.00,1.50,21.90,2.70,0.00
8.00,3.00,1.90,19.70,2.00,8.00
2.00,5.00,3.40,23.50,1.30,2.00
15.00,1.00,3.40,23.40,1.30,1.00
14.00,3.00,1.40,20.60,3.10,14.00
0.00,8.00,2.30,21.30,1.70,8.00
5.00,15.00,1.20,27.10,4.50,5.00
13.00,10.00,1.30,23.90,3.60,13.00
7.00,4.00,1.60,21.90,2.50,4.00
6.00,2.00,1.40,22.70,3.10,6.00
12.00,11.00,2.00,19.90,1.90,12.00
9.00,1.00,2.50,20.70,1.60,1.00
15.00,4.00,1.50,22.40,2.60,15.00
7.00,6.00,2.10,20.90,1.80,6.00
5.00,14.00,1.80,20.40,2.10,5.00
11.00,8.00,1.40,22.90,3.20,8.00
9.00,13.00,2.30,20.50,1.70,9.00
3.00,0.00,1.20,25.80,4.40,3.00
10.00,12.00,1.90,22.10,1.90,12.00
1.00,2.00,1.70,21.00,2.30,1.00
4.00,13.00,2.30,21.30,1.70,13.00
10.00,7.00,1.40,23.00,3.10,7.00
3.00,1.00,2.00,20.40,1.90,3.00
11.00,14.00,1.70,21.20,2.20,14.00
0.00,15.00,2.70,22.20,1.50,15.00
8.00,6.00,1.70,19.80,2.20,8.00
2.00,9.00,1.90,19.90,1.90,2.00
12.00,5.00,2.30,21.60,1.70,5.00
5.00,1.00,1.40,21.80,3.30,5.00
3.00,1.00,2.10,18.90,1.80,1.00
5.00,14.00,1.70,19.20,2.20,5.00
9.00,1.00,2.40,20.60,1.60,1.00
14.00,11.00,1.40,21.70,2.80,14.00
13.00,1.00,1.30,22.90,3.40,1.00
11.00,12.00,1.40,21.50,3.10,11.00
14.00,3.00,1.30,24.60,3.80,3.00
9.00,5.00,2.90,21.70,1.40,5.00
3.00,6.00,1.70,20.00,2.10,3.00
0.00,1.00,3.60,23.00,1.30,0.00
8.00,4.00,1.60,21.00,2.50,8.00
11.00,9.00,1.50,21.00,2.70,11.00
7.00,2.00,2.80,21.70,1.40,7.00
15.00,10.00,1.40,21.50,2.90,15.00
13.00,12.00,1.30,22.20,3.40,13.00
14.00,5.00,1.60,20.40,2.40,14.00
11.00,10.00,1.00,47.40,15.30,11.00
9.00,3.00,1.20,25.00,4.50,9.00
6.00,0.00,1.10,28.20,5.90,6.00
14.00,13.00,1.60,21.00,2.50,14.00
7.00,15.00,1.40,22.10,2.90,7.00
8.00,2.00,2.40,20.60,1.60,8.00
12.00,4.00,1.40,21.80,2.90,12.00
1.00,5.00,3.40,22.50,1.30,5.00
3.00,13.00,2.80,21.80,1.40,13.00
4.00,0.00,1.30,21.90,3.30,4.00
10.00,7.00,2.30,21.30,1.60,7.00
6.00,14.00,2.20,21.50,1.70,14.00
5.00,11.00,1.40,22.40,3.20,11.00
12.00,8.00,1.20,24.80,3.90,12.00
2.00,9.00,2.70,21.70,1.50,2.00
1.00,15.00,1.20,28.80,5.40,1.00
3.00,11.00,2.00,19.20,1.90,3.00
0.00,9.00,3.70,24.90,1.30,9.00
8.00,6.00,2.40,21.50,1.60,8.00
15.00,14.00,4.30,26.10,1.20,14.00
13.00,10.00,1.10,33.00,7.50,13.00
7.00,4.00,2.20,20.90,1.70,4.00
2.00,1.00,1.80,20.20,2.00,1.00
5.00,12.00,1.40,23.10,3.20,5.00
14.00,0.00,1.30,23.10,3.60,14.00
4.00,3.00,1.60,20.10,2.50,3.00
6.00,10.00,1.10,28.90,5.60,6.00
2.00,7.00,1.20,25.30,4.20,2.00
11.00,15.00,1.10,32.30,6.80,11.00
8.00,13.00,4.30,23.90,1.20,8.00
12.00,1.00,1.80,19.70,2.00,12.00
5.00,9.00,2.00,19.90,1.80,5.00
15.00,13.00,3.70,22.30,1.30,13.00
5.00,8.00,1.30,21.90,3.40,5.00
7.00,6.00,2.30,21.00,1.60,6.00
14.00,4.00,1.40,22.30,3.10,14.00
11.00,0.00,1.20,24.00,4.10,11.00
10.00,2.00,2.10,20.20,1.70,2.00
1.00,3.00,1.40,21.10,2.80,3.00
9.00,12.00,1.40,22.10,3.20,9.00
7.00,5.00,3.50,22.20,1.30,5.00
15.00,4.00,1.70,19.80,2.20,4.00
6.00,9.00,2.20,19.50,1.70,9.00
1.00,11.00,1.60,20.40,2.50,11.00
0.00,2.00,1.70,19.60,2.10,2.00
3.00,10.00,1.30,22.10,3.70,10.00
12.00,13.00,1.80,19.40,2.00,13.00
8.00,14.00,4.20,23.80,1.20,8.00
4.00,9.00,2.80,20.90,1.50,9.00
15.00,1.00,3.10,21.60,1.40,15.00
8.00,0.00,1.20,22.20,4.20,0.00
12.00,6.00,1.90,19.80,1.90,12.00
13.00,7.00,1.20,25.60,4.30,13.00
14.00,3.00,1.30,23.70,3.70,14.00
10.00,11.00,2.40,20.00,1.60,11.00
2.00,5.00,2.80,20.10,1.50,5.00
3.00,12.00,1.60,20.70,2.40,3.00
10.00,8.00,2.00,20.40,1.80,8.00
0.00,7.00,1.60,20.70,2.30,7.00
13.00,1.00,1.40,20.80,2.80,1.00
6.00,2.00,1.20,22.80,4.10,6.00
9.00,15.00,1.20,22.70,4.20,9.00
5.00,0.00,1.10,27.60,5.80,0.00
15.00,3.00,3.10,21.90,1.40,3.00
14.00,10.00,1.00,35.50,9.80,10.00
4.00,11.00,1.30,22.50,3.80,4.00
1.00,9.00,3.70,21.70,1.30,1.00
4.00,13.00,2.60,19.90,1.50,4.00
2.00,8.00,1.50,20.20,2.80,8.00
6.00,3.00,1.60,19.60,2.40,6.00
11.00,5.00,2.80,20.30,1.50,11.00
15.00,7.00,1.30,22.80,3.90,15.00
12.00,10.00,1.20,23.40,4.30,10.00
9.00,14.00,1.80,18.30,2.00,9.00
8.00,11.00,1.60,19.80,2.30,8.00
0.00,4.00,1.60,18.90,2.30,4.00
13.00,2.00,1.60,19.40,2.40,13.00
10.00,9.00,3.10,22.20,1.40,9.00
6.00,12.00,1.40,20.20,2.90,6.00
7.00,1.00,2.40,19.80,1.60,1.00
0.00,13.00,1.50,20.40,2.70,13.00
1.00,2.00,1.50,20.30,2.60,2.00
14.00,8.00,1.10,25.00,5.60,14.00
3.00,4.00,1.20,24.50,4.80,3.00
5.00,15.00,1.40,23.00,3.10,5.00
7.00,12.00,2.40,20.20,1.60,12.00
13.00,14.00,4.00,23.10,1.20,14.00
8.00,15.00,1.90,17.80,1.90,15.00
5.00,6.00,1.50,21.10,2.70,5.00
4.00,10.00,1.40,21.10,3.00,4.00
0.00,3.00,2.10,19.20,1.80,3.00
9.00,1.00,1.70,19.10,2.20,9.00
2.00,11.00,2.10,19.40,1.80,2.00
5.00,4.00,1.20,25.20,4.90,5.00
12.00,9.00,1.80,18.60,2.00,12.00
6.00,8.00,1.40,21.50,3.20,6.00
11.00,13.00,1.20,23.60,4.90,11.00
14.00,7.00,1.20,25.20,5.00,14.00
3.00,2.00,1.50,20.80,2.80,3.00
10.00,5.00,3.70,22.10,1.30,5.00
7.00,11.00,1.50,20.80,2.70,7.00
15.00,12.00,2.10,18.30,1.80,12.00
0.00,6.00,3.50,21.50,1.30,6.00
1.00,14.00,2.90,20.60,1.40,14.00
9.00,8.00,1.20,22.20,4.30,9.00
7.00,3.00,2.20,19.10,1.70,3.00
1.00,6.00,1.70,18.80,2.10,1.00
11.00,14.00,2.00,18.10,1.80,11.00
10.00,15.00,1.70,18.70,2.10,15.00
2.00,4.00,1.50,19.90,2.50,2.00
12.00,0.00,1.30,20.20,3.60,12.00
5.00,13.00,1.50,19.70,2.80,13.00
2.00,10.00,1.60,19.80,2.40,2.00
4.00,1.00,2.70,20.20,1.50,1.00
8.00,3.00,1.60,19.40,2.40,3.00
13.00,9.00,1.50,20.00,2.60,13.00
0.00,5.00,2.50,19.70,1.50,5.00
6.00,7.00,1.50,20.10,2.70,6.00
11.00,12.00,1.70,18.30,2.10,11.00
14.00,15.00,1.20,24.30,4.80,14.00
15.00,0.00,1.80,18.90,2.10,0.00
9.00,7.00,1.40,20.10,2.90,9.00
1.00,8.00,1.40,20.40,2.90,1.00
11.00,2.00,1.50,20.60,2.70,11.00
10.00,3.00,1.70,18.80,2.10,10.00
12.00,5.00,2.00,18.00,1.80,5.00
13.00,6.00,1.40,21.30,3.10,6.00
4.00,14.00,2.90,19.90,1.40,14.00
3.00,0.00,1.60,20.10,2.30,3.00
2.00,15.00,1.40,21.00,2.80,15.00
7.00,13.00,2.30,19.60,1.60,7.00
10.00,14.00,3.10,21.20,1.40,14.00
4.00,6.00,1.60,20.30,2.50,4.00
9.00,11.00,1.40,21.50,2.80,9.00
8.00,12.00,1.60,19.80,2.30,12.00
5.00,1.00,1.80,17.70,2.10,1.00
13.00,4.00,1.30,22.50,3.30,13.00
9.00,10.00,1.20,22.70,4.00,9.00
6.00,1.00,2.00,17.80,1.80,1.00
15.00,11.00,2.10,18.30,1.80,15.00
2.00,14.00,2.80,20.00,1.40,2.00
7.00,8.00,1.60,18.90,2.30,8.00
0.00,12.00,2.10,18.00,1.70,0.00
3.00,5.00,2.30,19.00,1.60,5.00
11.00,8.00,1.50,20.30,2.70,11.00
15.00,9.00,2.60,19.80,1.50,15.00
13.00,0.00,1.30,22.40,3.90,0.00
4.00,5.00,2.30,19.10,1.60,5.00
3.00,7.00,1.50,19.90,2.70,3.00
10.00,6.00,2.30,20.20,1.60,10.00
12.00,2.00,1.40,21.50,3.20,2.00
14.00,1.00,1.40,21.40,3.00,1.00
0.00,11.00,2.40,20.30,1.60,0.00
8.00,10.00,1.40,21.30,2.90,8.00
5.00,7.00,1.30,21.30,3.60,7.00
1.00,13.00,2.60,20.40,1.50,1.00
2.00,3.00,2.10,18.70,1.70,2.00
6.00,15.00,1.50,19.70,2.70,6.00
4.00,12.00,1.80,18.60,2.10,12.00
14.00,9.00,1.50,20.50,2.80,9.00
13.00,8.00,1.20,21.30,4.00,13.00
7.00,0.00,1.40,19.60,2.80,0.00
9.00,2.00,1.20,24.80,4.60,9.00
11.00,6.00,1.30,21.40,3.20,6.00
10.00,4.00,2.50,19.60,1.50,4.00
3.00,1.00,1.60,19.50,2.40,3.00
12.00,14.00,2.70,19.90,1.50,14.00
15.00,5.00,4.40,25.30,1.20,15.00
1.00,10.00,1.20,22.70,4.10,1.00
8.00,7.00,1.60,20.70,2.50,7.00
0.00,15.00,1.30,22.90,3.70,15.00
14.00,2.00,1.30,23.70,4.00,14.00
13.00,3.00,1.30,22.50,3.60,13.00
6.00,4.00,1.30,21.80,3.40,4.00
12.00,11.00,2.10,18.30,1.70,12.00
9.00,5.00,2.90,20.70,1.40,9.00
10.00,0.00,1.80,19.20,2.10,0.00
2.00,6.00,2.40,19.40,1.60,2.00
4.00,15.00,1.80,18.80,2.10,4.00
11.00,7.00,1.30,22.00,3.70,11.00
9.00,13.00,1.50,19.90,2.70,13.00
3.00,8.00,1.80,18.30,2.10,3.00
1.00,12.00,1.60,19.30,2.40,12.00
5.00,14.00,2.20,19.20,1.70,5.00
14.00,9.00,1.60,19.50,2.30,14.00
14.00,8.00,1.40,20.50,3.20,14.00
5.00,9.00,1.40,20.70,2.90,9.00
13.00,8.00,1.40,22.30,3.30,8.00
9.00,10.00,1.30,22.40,3.70,9.00
1.00,8.00,1.60,20.50,2.30,8.00
14.00,9.00,1.70,18.70,2.20,14.00
10.00,11.00,1.80,19.00,2.10,10.00
5.00,13.00,1.90,18.20,2.00,5.00
7.00,10.00,1.50,20.60,2.80,10.00
8.00,2.00,1.10,34.50,7.60,8.00
9.00,3.00,1.20,27.10,4.00,3.00
11.00,15.00,1.10,30.40,5.50,11.00
13.00,0.00,1.10,29.80,6.10,13.00
4.00,6.00,3.80,23.00,1.30,4.00
5.00,14.00,1.50,20.70,2.60,14.00
12.00,1.00,2.70,21.30,1.50,12.00
2.00,4.00,2.20,18.90,1.70,2.00
14.00,0.00,1.00,38.80,10.80,0.00
10.00,11.00,1.70,20.60,2.20,11.00
9.00,13.00,2.20,19.20,1.70,9.00
1.00,3.00,1.40,20.80,3.00,1.00
6.00,7.00,1.30,22.00,3.60,6.00
12.00,8.00,1.70,19.60,2.20,8.00
15.00,5.00,10.40,36.20,1.00,5.00
10.00,14.00,3.10,20.80,1.40,10.00
13.00,2.00,1.00,40.80,13.20,13.00
7.00,9.00,2.90,20.60,1.40,9.00
11.00,8.00,1.60,20.40,2.50,11.00
0.00,6.00,2.00,19.40,1.90,6.00
4.00,15.00,1.40,20.70,2.90,15.00
3.00,12.00,2.10,20.00,1.80,3.00
5.00,1.00,1.40,22.10,3.30,5.00
15.00,14.00,9.90,36.10,1.10,14.00
8.00,13.00,2.70,20.10,1.50,13.00
6.00,3.00,1.10,26.30,5.40,3.00
4.00,10.00,4.00,22.60,1.30,10.00
11.00,0.00,1.30,22.20,3.50,11.00
7.00,1.00,1.90,18.70,2.00,1.00
12.00,2.00,1.20,27.00,5.20,12.00
5.00,9.00,2.00,18.50,1.80,5.00
1.00,0.00,1.10,28.10,5.50,0.00
3.00,11.00,2.60,20.90,1.50,11.00
12.00,4.00,1.30,23.30,3.50,12.00
9.00,6.00,1.40,23.10,3.10,9.00
10.00,8.00,1.50,20.10,2.60,8.00
14.00,7.00,1.20,27.40,5.00,14.00
13.00,5.00,1.30,23.10,3.40,13.00
2.00,15.00,1.60,20.40,2.40,2.00
4.00,1.00,2.80,21.10,1.50,1.00
0.00,15.00,1.60,20.20,2.30,0.00
7.00,13.00,2.40,20.20,1.60,13.00
11.00,5.00,3.30,21.80,1.40,11.00
2.00,9.00,7.90,33.80,1.10,9.00
6.00,10.00,1.40,23.10,3.00,10.00
8.00,12.00,1.50,20.90,2.50,12.00
3.00,14.00,4.70,24.90,1.20,14.00
15.00,9.00,4.60,25.50,1.20,9.00
8.00,14.00,2.70,21.30,1.50,14.00
10.00,3.00,1.50,20.70,2.70,10.00
6.00,13.00,2.10,19.40,1.70,6.00
0.00,5.00,3.10,21.40,1.40,5.00
4.00,7.00,2.10,19.40,1.80,7.00
1.00,2.00,1.10,31.70,8.90,1.00
11.00,12.00,1.50,20.30,2.70,12.00
5.00,4.00,1.10,29.40,6.20,4.00
9.00,0.00,1.10,28.60,5.90,9.00
3.00,8.00,2.00,19.30,1.90,8.00
14.00,10.00,1.20,22.60,4.30,14.00
7.00,2.00,1.10,28.50,7.00,7.00
15.00,6.00,2.30,18.60,1.60,6.00
11.00,9.00,3.10,21.90,1.40,9.00
1.00,13.00,1.20,24.90,4.20,1.00
2.00,3.00,3.90,22.40,1.30,3.00
12.00,10.00,2.30,20.00,1.60,10.00
9.00,2.00,1.10,29.50,6.60,9.00
5.00,6.00,1.30,23.50,3.60,5.00
1.00,8.00,1.50,20.40,2.60,8.00
7.00,11.00,1.60,20.30,2.30,7.00
0.00,3.00,1.80,19.20,2.00,3.00
4.00,14.00,4.30,24.60,1.20,14.00
10.00,15.00,1.50,20.20,2.60,10.00
13.00,12.00,1.30,23.30,3.70,13.00
14.00,9.00,1.70,20.00,2.20,14.00
11.00,10.00,1.50,21.60,2.70,11.00
6.00,12.00,1.40,23.40,3.20,6.00
8.00,0.00,1.60,21.40,2.40,8.00
3.00,4.00,1.70,20.40,2.30,3.00
15.00,13.00,2.60,20.60,1.50,15.00
5.00,7.00,1.20,25.20,4.30,5.00
0.00,13.00,1.40,21.30,3.20,0.00
2.00,5.00,3.80,22.50,1.30,5.00
15.00,7.00,3.00,21.80,1.40,15.00
1.00,14.00,1.30,21.70,3.50,14.00
12.00,15.00,1.30,21.90,3.80,12.00
14.00,6.00,1.30,22.20,3.80,6.00
13.00,8.00,1.20,25.30,4.80,13.00
5.00,0.00,1.30,21.50,3.40,5.00
10.00,2.00,1.20,26.50,5.40,10.00
7.00,3.00,1.20,21.60,4.20,7.00
9.00,1.00,1.70,18.00,2.20,1.00
4.00,11.00,1.50,19.40,2.60,11.00
7.00,12.00,1.40,21.00,3.10,7.00
13.00,10.00,1.30,21.40,3.30,13.00
3.00,15.00,1.20,22.60,4.10,15.00
6.00,9.00,2.20,18.80,1.70,6.00
11.00,1.00,3.00,19.00,1.40,1.00
8.00,4.00,1.40,20.80,3.00,4.00
2.00,14.00,5.20,23.20,1.20,14.00
12.00,6.00,1.90,17.50,1.90,6.00
0.00,11.00,1.30,21.10,3.70,0.00
5.00,8.00,1.40,20.40,3.00,5.00
1.00,4.00,1.40,20.40,3.10,1.00
10.00,5.00,3.50,21.40,1.30,10.00
2.00,0.00,2.20,19.30,1.70,0.00
6.00,8.00,2.30,19.00,1.70,6.00
9.00,7.00,1.40,21.00,2.90,9.00
14.00,13.00,1.60,19.30,2.40,13.00
4.00,3.00,1.40,21.00,2.90,3.00
1.00,12.00,1.50,20.40,2.50,1.00
15.00,11.00,3.30,21.80,1.30,15.00
13.00,9.00,1.40,20.00,3.10,9.00
8.00,1.00,2.30,19.00,1.60,8.00
10.00,7.00,1.80,18.60,2.10,10.00
11.00,14.00,2.10,18.40,1.80,14.00
3.00,6.00,1.70,19.20,2.10,3.00
4.00,2.00,1.40,22.10,2.90,4.00
12.00,0.00,1.70,19.30,2.20,12.00
5.00,15.00,1.10,30.70,8.60,5.00
9.00,14.00,2.10,19.00,1.80,14.00
3.00,13.00,5.20,25.80,1.20,3.00
0.00,4.00,1.50,20.00,2.70,0.00
7.00,8.00,1.60,20.30,2.40,7.00
2.00,12.00,2.70,20.10,1.50,2.00
6.00,1.00,2.50,20.00,1.50,1.00
5.00,11.00,1.30,21.70,3.70,5.00
15.00,10.00,2.70,20.00,1.50,10.00
4.00,9.00,2.60,19.30,1.50,9.00
14.00,3.00,1.10,27.50,6.00,14.00
8.00,10.00,1.30,21.70,3.50,10.00
6.00,0.00,1.50,19.80,2.70,6.00
2.00,11.00,2.90,20.80,1.40,11.00
13.00,7.00,1.10,28.50,5.80,7.00
12.00,5.00,2.70,18.80,1.50,5.00
1.00,15.00,1.20,24.80,5.00,1.00
3.00,2.00,2.20,18.20,1.70,3.00
